token,sentiment
beaut,0.375
beauteous,0.25
beauteousness,0.75
beautician,0.25
beautiful,0.666666667
beautifully,0.625
beautify,0.375
beauty,0.25
becalmed,-0.375
becoming,0.375
becomingly,0.5
bedamn,-0.625
bedaubed,-0.5
bedecked,-0.25
bedevil,-0.4375
bedfast,-0.25
bedimmed,0.25
bedizen,-0.375
bedless,-0.625
bedraggled,-0.75
bedrid,-0.25
bedridden,-0.25
bedwetter,-0.5
beelzebub,-0.375
beery,-0.375
beetle,0.375
beetle-browed,-0.375
befit,0.375
befittingly,0.5
befooling,-0.25
befouled,-0.75
befuddle,-0.5
befuddled,-0.25
befuddlement,-0.5
beg,0.5
beggar,-0.375
beggarly,-0.75
begin,-0.4375
begrime,-0.375
begrimed,-0.75
begrudge,-0.75
beguiled,-0.625
beguiling,0.4375
begum,0.375
behalf,0.25
behave,0.25
behavior,0.25
behaviorism,0.375
behaviour,0.25
behaviourism,0.375
behind,-0.375
behmen,0.375
behold,-0.25
beholden,0.625
bejeweled,-0.5
bejewelled,-0.5
belated,-0.25
belatedly,-0.25
beleaguer,-0.25
believability,-0.375
believable,0.625
believably,0.375
belittling,-0.5
belladonna,-0.25
belle,0.25
bellicose,0.625
bellied,-0.375
belligerency,0.25
belligerently,0.5
belling,0.625
belly-up,0.5
bellyful,-0.625
bellying,-0.25
belong,0.625
belonging,0.625
beloved,0.25
belt,0.375
beltless,-0.25
bemire,-0.375
bemoan,-0.5
bemock,-0.625
bemuse,-0.25
bemusement,-0.5
bench,0.25
bendability,-0.25
bendable,0.25
bending,-0.625
benedictive,-0.375
benedictory,-0.375
benefaction,0.75
benefic,0.625
beneficence,0.625
beneficent,0.625
beneficial,0.875
beneficially,0.75
beneficiation,0.25
benefit,0.375
benevolence,0.583333333
benevolent,0.65
benevolently,0.625
benight,0.625
benign,0.208333333
benignant,0.625
benignantly,0.375
benignly,0.375
benjamin,-0.25
benumbed,-0.375
beplastered,-0.875
berate,-0.75
berating,-0.5
berceuse,-0.375
bereave,-0.25
bereaved,-0.5
bereavement,-0.375
bereft,-0.625
beret,-0.25
beriberi,-0.5
berried,0.375
berserk,-0.25
berserker,-0.25
berth,0.25
beseechingly,0.5
beseem,0.375
beset,-0.25
beshrew,-0.625
besiege,-0.5
besieger,0.25
besmeared,-0.875
besmirch,0.375
besmirched,0.375
bespangled,-0.5
bespattered,-0.75
bespectacled,-0.25
besplashed,-0.75
best,0.5625
best-known,-0.375
bestial,-0.375
bestially,0.5
betimes,0.625
betrayal,-0.375
betrothed,0.25
better,0.625
better-known,-0.375
better-looking,0.75
betting,0.25
bewail,-0.5
beware,0.25
bewildered,-0.625
bewilderedly,0.5
bewildering,-0.5
bewilderment,-0.5
bewitched,0.25
bewitching,0.5
bewitchingly,0.5
bhakti,0.375
bias,-0.625
biased,0.5
bib-and-tucker,0.375
bibless,-0.25
bibliomaniacal,-0.25
bicuspidate,0.25
biddable,0.25
bidentate,0.25
biennially,0.25
bifid,0.25
bifold,0.375
big-chested,0.5
big-shouldered,0.25
bigamy,-0.375
bigeneric,-0.25
bigheaded,-0.875
bighearted,0.5
bigheartedness,0.5
bigmouthed,-0.25
bigoted,-0.375
bigotry,-0.25
bilaterally,0.375
bile,-0.25
bilinear,0.25
bilingually,0.5
bilious,-0.6875
biliousness,-0.5625
billingsgate,-0.75
billowing,-0.5
billowy,-0.5
bilobate,0.25
bilobated,0.25
bilobed,0.25
bimillenary,0.25
bimillennium,0.25
binaurally,0.5
bindable,0.5
binding,-0.3125
biochemically,0.5
biodefence,0.25
biodefense,0.25
biodegradable,0.625
bioethics,0.5
biofeedback,-0.25
biologically,0.5
bionic,-0.5
biosafety,0.25
biparous,0.25
bipinnate,0.25
bipinnatifid,0.25
biradially,0.5
birch,0.25
birdbrain,-0.25
birefringent,-0.375
biserrate,0.25
bisexual,0.3125
bisexuality,0.75
bismark,-0.5
bitch,-0.375
bitchiness,-0.75
bitchy,-0.625
bite,-0.3125
bitingly,-0.625
bitt,0.25
bitter,-0.3
bittersweet,-0.375
bitumastic,-0.25
bitumen,0.25
bituminise,-0.375
bituminize,-0.375
bivalvia,0.25
biyearly,0.25
bizarreness,0.375
blabbermouthed,-0.25
blabby,-0.25
black,-0.491071429
black-and-blue,-0.5
black-and-white,-0.75
black-tie,-0.5
blackball,-0.625
blackbody,0.25
blackguard,-0.333333333
blackguardly,-0.375
blackness,-0.375
blacksmith,0.25
blackwash,-0.25
blackwater,-0.375
blahs,-0.375
blain,-0.625
blamable,-0.875
blameable,-0.875
blamed,0.5
blameful,-0.875
blameless,0.5
blamelessly,0.625
blameworthy,-0.875
blanched,-0.25
bland,-0.25
blandish,0.375
blandly,0.5
blank,-0.375
blanket,0.375
blankly,0.375
blaspheme,0.375
blasphemous,-0.375
blasphemously,0.5
blasted,0.5
blasting,-0.4375
blastomere,-0.25
blastomycosis,-0.375
blatancy,-0.25
blatantly,0.375
blate,0.375
blather,-0.25
blathering,-0.25
blatherskite,-0.25
blazing,0.25
bleached,-0.25
bleachers,-0.625
bleak,-0.333333333
bleakly,-0.5
bleary,-0.375
bleb,-0.25
blebby,-0.375
bleeder,-0.375
blending,0.25
blepharitis,-0.875
blepharospasm,-0.5
bless,-0.25
blessed,0.392857143
blessedly,0.75
blest,0.875
blight,-0.375
blighted,-0.625
blind,-0.375
blinded,-0.5
blindfold,-0.5
blindfolded,-0.5
blinding,0.25
blindly,-0.625
blindness,-0.25
blindside,-0.875
bliss,-0.25
blissful,-0.25
blissfully,0.5
blissfulness,-0.25
blissus,-0.5
blister,-0.3125
blistered,-0.5
blistering,-0.4375
blistery,-0.375
blithe,-0.25
blithely,0.5
blitheness,0.75
blithering,-0.25
bloat,-0.75
bloated,-0.75
blob,-0.25
block,-0.208333333
blockade,-0.25
blockhead,-0.375
blockheaded,0.5
blood,-0.25
bloodbath,-0.25
bloodcurdling,-0.5
blooded,-0.25
bloodguilty,-0.25
bloodied,-0.5
bloodless,-0.225
bloodlessly,0.375
bloodletting,-0.25
bloodshed,-0.25
bloodshot,-0.75
bloodstain,-0.25
bloodstained,-0.375
bloodthirsty,-0.75
bloody,-0.4375
bloody-minded,-0.625
bloom,0.5
blot,-0.25
blotch,0.25
blotched,0.5
blow-by-blow,0.5
blowfish,0.375
blowup,0.25
blowy,-0.5
blt,-0.875
blucher,0.25
bluchers,0.25
blue-blind,-0.75
blue-blindness,-0.375
bluebeard,-0.5
bluffly,0.5
bluffness,0.75
blunt,0.3125
blunted,0.25
bluntly,0.5
bluntness,-0.25
blurry,-0.375
blushful,-0.25
blushing,-0.25
blustery,-0.25
boastful,0.625
boastfully,0.375
boastfulness,0.25
boatmanship,0.375
bobby-socker,-0.25
bobbysoxer,-0.25
bodacious,0.75
boddhisatva,0.375
bodhisattva,0.375
bodiless,-0.6875
boding,-0.375
bodyless,-0.625
boehm,0.375
boehme,0.375
boehmeria,-0.375
bogus,-0.5
bohme,0.375
boil,-0.375
boiling,-0.5
boisterous,-0.541666667
boisterously,0.375
bold-faced,0.75
boldly,0.5
boldness,0.3125
bolometer,-0.375
bolshy,-0.375
bombastic,-0.25
bombastically,0.5
bombyliidae,-0.375
bonanza,0.25
bond,0.25
bondable,0.4375
bondage,0.25
bone-dry,-0.625
bone-idle,-0.25
bone-lazy,-0.25
bonehead,-0.375
boneheaded,0.5
boneless,-0.625
bonesetter,-0.25
bonete,0.25
bonheur,0.875
bonk,0.25
bonkers,-0.375
bonnie,0.75
bonnily,0.5
bonny,0.75
bony,0.25
bonyness,-0.5
bonzer,0.375
booger,-0.25
bookish,0.25
booklouse,-0.5
boom,0.375
booming,0.375
boon,0.3125
boondoggle,-0.25
boor,-0.25
boorish,-0.5
booted,-0.5
bootjack,0.25
bootless,-0.25
bootlicker,0.625
borated,-0.25
borderline,0.375
borecole,-0.75
bored,0.375
boredom,-0.375
boringly,0.375
born-again,-0.5
borrowing,-0.25
boss,0.375
botched,-0.75
botchy,0.375
bother,-0.541666667
botheration,-0.375
bothered,-0.25
bothersome,-0.625
bothrops,0.25
bottom,-0.25
bottomed,-0.375
botulin,-0.25
botulismotoxin,-0.25
bouffant,-0.25
boughed,-0.5
boughless,-0.625
bouldered,-0.25
bouldery,-0.25
bouncing,0.4375
bound,-0.25
bounden,0.75
bounder,-0.5
bounderish,-0.375
boundlessly,0.375
boundlessness,-0.75
bounteous,0.5
bounteously,0.5
bountiful,0.375
bountifully,0.5
bourgeois,0.25
bouse,0.25
bovine,0.25
bowed,0.333333333
bowery,-0.25
bowing,0.875
bowse,0.25
box,0.375
brachydactylia,-0.25
brachytactyly,-0.25
brachyuran,-0.25
brachyurous,-0.25
bracing,0.25
bracket,0.25
brackish,-0.25
bracteate,-0.25
bracted,-0.25
bradycardia,-0.5
brag,0.875
braggart,0.625
bragging,0.625
braggy,0.625
brahman,0.3125
brahmin,0.3125
braided,-0.25
brain,0.3125
brain-fag,-0.625
brain-teaser,-0.5
brainish,-0.625
brainsick,-0.5
brainwash,-0.5
brainy,0.5
braky,-0.5
braless,0.25
bramante,0.5
brambly,-0.5
branchiura,0.25
brand,0.375
branded,0.25
brash,-0.25
brashly,0.5
brashness,-0.25
brattish,-0.25
bratty,-0.25
bravely,0.625
bravery,-0.25
bravo,0.25
bravura,0.25
brawl,-0.25
brawling,0.25
brawn,-0.375
bray,-0.375
brazen,0.4375
brazen-faced,0.75
brazenly,0.5
brazenness,-0.375
breached,-0.5
breakability,-0.75
breakable,-0.3125
breakage,-0.25
breakdown,-0.3125
breakthrough,0.5
breastless,-0.625
breathless,-0.583333333
breathlessly,0.5
breeched,-0.25
breeding,0.291666667
breezily,0.5
breeziness,0.25
brevity,0.25
briary,-0.5
bribable,0.75
brick,0.75
brickbat,0.375
bricklaying,-0.25
bridgeable,0.375
briefless,-0.25
briery,-0.5
brilliance,0.291666667
brilliant,0.375
brilliantly,-0.625
brim,-0.25
brimful,-0.25
brimfull,-0.25
brimless,-0.625
brimming,-0.25
bring,-0.5
brinkmanship,-0.25
briny,-0.25
brio,0.375
brisk,0.21875
brisken,0.25
briskly,0.625
briskness,0.25
bristled,-0.5
bristly,-0.5
broad-brimmed,0.375
broad-mindedly,0.625
broad-mindedness,0.375
broad-shouldered,0.25
broadly,-0.625
broadsword,0.25
broke,-0.5
broken-backed,-0.625
broken-down,-0.625
brokenhearted,-0.625
brokenheartedness,-0.625
bromate,-0.25
bromidic,-0.25
brominate,-0.25
bronc,-0.375
bronchiolitis,-0.625
bronchitic,-0.625
bronchitis,-0.625
broncho,-0.375
bronchopneumonia,-0.5
bronchospasm,-0.75
bronco,-0.375
brood,-0.25
brook,-0.375
broomstick,-0.25
brotherhood,-0.5
brotherly,0.5
brougham,-0.375
brouhaha,0.5
browbeat,0.25
browbeaten,-0.375
brown,-0.3125
brownness,-0.375
browse,-0.625
browser,-0.625
brucine,-0.375
bruise,-0.291666667
bruised,-0.75
bruising,-0.5
brummagem,-0.5
brumous,-0.625
brunanburh,-0.375
brunei,0.375
brunet,-0.375
brunette,-0.375
brunhild,-0.25
brunnhilde,-0.25
brushed,0.25
brusk,-0.25
brusque,-0.25
brusquely,0.5
brut,-0.5
brutal,-0.625
brutalise,-0.5
brutalize,-0.5
brutally,0.5
brute,-0.4375
brutish,-0.375
brutishly,0.5
brynhild,-0.25
bubble,-0.375
bubo,-0.75
bubonic,0.375
buck,-0.3125
buckshee,0.375
bud,0.25
buddhism,-0.625
buddy-buddy,0.375
buff,-0.375
bufferin,0.25
buffoon,-0.25
buffoonery,0.25
buffoonish,0.375
buggy,-0.5625
buildup,0.625
bulbaceous,-0.5
bulbous,-0.25
bulging,-0.25
bulgy,-0.25
bulimarexia,-0.5
bulimia,-0.375
bulimic,-0.375
bulkiness,0.25
bulla,-0.25
bullate,-0.25
bulldog,-0.5
bullet-headed,-0.5
bullheaded,-0.5
bullied,-0.375
bullish,0.5
bullying,-0.375
bumbling,-0.75
bump,-0.25
bumper,-0.3125
bumpkin,-0.75
bumptious,-0.25
bumptiously,0.5
bumptiousness,-0.75
bumpy,-0.625
bunce,0.375
bunchberry,0.25
bunched,0.375
bunchy,0.375
bundle,0.25
bundled-up,-0.25
bung,0.25
bungle,0.375
bungled,-0.75
bunglesome,-0.375
bunt,-0.375
buoyancy,0.75
buoyantly,0.625
burble,-0.625
burden,-0.75
burdenless,-0.75
burdensome,-0.25
bureaucratically,0.5
burglarproof,0.5
buried,-0.375
burke,-0.75
burn,-0.25
burned,-0.375
burned-out,-0.75
burning,-0.25
burnished,0.25
burnt,-0.458333333
burnt-out,-0.75
burred,-0.5
burry,-0.5
bursitis,-0.25
burthen,0.25
bury,0.25
busboy,-0.375
bush,-0.875
bush-league,-0.875
bushwhacking,0.25
busily,0.625
business,0.25
bust,-0.225
busted,-0.3125
bustling,0.375
busybodied,-0.75
butcher,-0.25
buteo,0.25
buttercrunch,-0.25
butterfingered,-0.75
button-down,-0.25
buttoned-down,-0.25
buttonhook,0.25
butyrin,-0.375
buxom,0.25
buxomness,0.375
buy,0.4375
buzz,-0.5
by,-0.75
by-and-by,-0.625
bypass,-0.625
bystander,-0.375
byzantine,-0.375
cabala,0.25
cabalist,0.5
cabalistic,0.25
cabbala,0.25
cabbalah,0.25
cabernet,0.25
cabinetry,0.5
cabinetwork,0.5
cabochon,0.25
cachet,0.375
cachexia,0.375
cachexy,0.375
cachi,0.25
cachinnation,0.25
cacodaemonic,-0.25
cacodemonic,-0.25
cacogenesis,-0.75
cacogenic,-0.375
cacogenics,-0.375
cacography,-0.625
cacophonic,-0.625
cacophonous,-0.625
cacophony,-0.375
cad,-0.5
cadaverous,0.25
caddish,-0.375
cadenced,-0.25
cadent,-0.25
cadge,0.625
cadger,0.625
cadre,0.375
caenogenesis,-0.375
caesarism,-0.625
caffeinism,-0.5
caffer,-0.25
caffre,-0.25
cagey,0.25
cagily,0.5
cagy,0.25
cainogenesis,-0.375
cairned,0.25
caitiff,-0.25
cajole,0.25
cajolingly,0.5
cake,-0.25
cakewalk,0.5
calamitous,-0.75
calamity,-0.5
calcareous,0.25
calciferous,0.375
calcific,-0.375
calcification,-0.25
calcify,-0.25
calcitonin,-0.25
calculable,0.625
calculate,0.25
calculating,0.375
calculatingly,0.375
calculative,0.375
caliber,0.625
calibre,0.625
caliche-topped,-0.375
calico,0.25
callathump,0.625
caller,0.25
calligrapher,0.25
calligraphist,0.25
calligraphy,0.5
callithump,0.625
calloused,-0.25
callously,-0.25
callousness,-0.375
calmly,0.5
calumet,-0.25
calumniate,0.375
calumniatory,-1
calumnious,-1
calvary,-0.5
calving,0.375
calvinism,0.625
calvinist,0.5
calypso,0.25
camachile,0.375
camelot,0.25
cameo,-0.625
camion,-0.5
camlan,-0.375
camp,-0.208333333
camphorate,-0.375
camphorated,-0.25
campy,-0.375
can-do,0.25
canal,-0.75
canard,-0.75
canary,-0.25
cancelled,-0.5
cancerous,-0.75
candidiasis,-0.375
candidly,0.625
candidness,0.375
candied,-0.25
candlepower,-0.25
candor,0.375
candour,0.375
canella,0.25
canescent,-0.375
canker,-0.75
cankerous,-0.75
cannibalic,-0.5
cannibalise,-0.625
cannibalistic,0.25
cannibalize,-0.625
cannily,-0.25
canny,0.375
canonic,-0.3125
canonical,-0.3125
canoodle,-0.375
canopied,-0.375
cantankerous,-0.6875
cantankerously,-0.75
canthus,-0.25
cantillation,-0.25
canty,0.375
capability,0.416666667
capableness,0.5625
capably,0.625
caparisoned,-0.25
capricious,0.25
capsid,0.25
captain,0.375
caption,0.375
captious,-0.5
captiously,0.375
captivating,0.5
captivatingly,0.5
carbolated,-0.25
carbonado,-0.625
carbonara,-0.5
carbonated,-0.25
carbonisation,-0.375
carbonization,-0.375
carbuncled,-0.75
carbuncular,-0.75
carcinogenic,-0.5
carcinoid,-0.25
card-playing,0.25
cardboard,-0.3125
cardiospasm,-0.75
carditis,-0.375
care-laden,-0.25
careen,-0.25
carefree,0.3125
carefreeness,-0.375
carefulness,0.3125
carelessly,-0.25
carelessness,-0.75
caress,0.25
caressingly,0.5
caressive,0.625
carew,0.625
careworn,-0.75
caricaturist,0.25
caring,0.3125
carious,-0.5
carminative,0.4375
carnalise,0.25
carnality,0.5
carnally,0.5
carnassial,0.25
caroche,0.5
carpeted,-0.5
carsick,-0.625
cartilaginous,-0.625
cartroad,-0.25
caseate,-0.5
cased,-0.25
caseous,-0.75
casquet,-0.5
casquetel,-0.5
cassocked,-0.25
cast,-0.25
cast-iron,-0.375
caste,0.375
casteless,-0.75
castigate,-0.5625
castigation,-0.375
castrated,0.375
casual,-0.303571429
casually,-0.3125
casualness,0.375
casualty,-0.5625
cat,-0.25
catabiosis,-0.5
catabolic,-0.375
catacala,-0.375
catachresis,-0.375
cataclysm,-0.5
cataclysmal,-0.75
cataclysmic,-0.75
catalectic,-0.25
cataleptic,-0.3125
catalexis,-0.625
catalytic,-0.5
catastrophe,-0.375
catastrophic,-0.875
catastrophically,-0.625
catcall,-0.625
catching,0.25
catchpenny,-0.625
catechu,-0.25
categorem,0.375
categorematic,0.375
categoreme,0.375
categoric,-0.375
categorical,-0.375
categorically,0.375
catha,0.25
catharism,0.5
cathaya,0.375
catholic,0.75
catholicity,-0.375
catnap,-0.375
cattail,0.25
cattiness,-0.75
cattish,-0.625
catty,-0.625
caucasian,-0.25
caudate,0.25
caulked,0.25
causal,-0.625
causalgia,-0.25
causation,-0.25
causeless,-0.25
causing,-0.25
caustically,0.5
caution,0.25
cautionary,-0.25
cautiousness,0.25
cavalier,-0.25
cavernous,0.5
caviler,-0.75
caviling,-0.375
caviller,-0.75
ccc,-0.25
cd,-0.25
ceaselessly,0.25
ceaselessness,-0.375
cebuella,0.375
cecity,-0.25
cefobid,-0.25
cefoperazone,-0.25
ceftazidime,-0.25
celebrated,-0.25
celebrex,-0.5
celebrity,-0.25
celecoxib,-0.5
celestial,0.5
celibacy,0.375
celibate,0.5
cell-free,-0.25
cellulitis,-0.625
cenogenesis,-0.375
censorious,-0.75
censurable,-0.875
censure,-0.3125
centenarian,0.625
centrifugal,-0.25
centripetal,-0.25
centrocercus,-0.25
century,0.25
cephalitis,-0.75
cephaloglycin,-0.5
cer,0.375
ceraceous,-0.5
ceratopogonidae,-0.25
cercospora,0.25
cerebrally,0.5
cerebromeningitis,-0.25
ceremonially,0.375
ceremoniously,0.5
ceremoniousness,0.25
ceremony,0.375
cert,0.25
certainly,0.5
certifiable,0.25
certificatory,0.25
certify,0.3125
certitude,0.5
cervicitis,-0.5
cestode,0.25
cezanne,0.25
ch'i,0.25
chafe,-0.4
chafed,-0.625
chaff,-0.25
chaffer,0.375
chafflike,-0.375
chafing,-0.375
chagrin,-0.25
chagrined,-0.375
chalcid,-0.625
chalcidfly,-0.625
chalky,0.25
challengeable,0.625
chalons,-0.375
chalons-sur-marne,-0.375
chalybeate,-0.25
champ,-0.375
champagne,-0.25
chance,0.21875
chanceful,-0.25
chancy,-0.25
chandler,-0.25
changeable,0.625
changed,0.25
changeless,-0.25
changing,0.375
chantlike,-0.25
chantry,0.25
chaos,-0.25
chaotic,-0.25
chaotically,0.25
chap,-0.25
chapelgoer,-0.625
character,0.5625
characterise,-0.25
characterised,0.375
characteristic,0.375
characterize,-0.25
characterized,0.375
charcot,0.25
chard,-0.25
chargeable,-0.25
charged,0.208333333
charily,0.25
chariness,0.25
charismatic,0.375
charitable,0.416666667
charitableness,-0.625
charitably,0.5
charity,0.625
charivari,0.625
charm,0.21875
charmer,0.5
charming,0.3125
charmingly,0.625
charnel,-0.5
chartless,-0.625
chaste,0.541666667
chastely,0.625
chastened,-0.25
chasteness,-0.625
chastise,-0.625
chastity,0.5
chatter,0.375
chatterbox,-0.25
chatterer,-0.25
chattily,0.5
chauna,-0.5
chauvinistic,0.25
chaw,-0.25
chawbacon,-0.75
cheap,-0.40625
cheapen,-0.25
cheapjack,-0.75
cheaply,0.25
cheapness,-0.75
cheat,0.25
chebab,0.25
checkered,-0.375
checkmate,0.5
cheekily,0.5
cheeky,-0.25
cheerer,0.5
cheerful,0.6875
cheerfully,0.625
cheerily,0.625
cheerless,-0.375
cheerlessness,-0.5
cheery,0.25
cheeseparing,0.5
cheesy,-0.75
cheilitis,-0.25
cheilosis,-0.625
chela,-0.375
cheloid,-0.375
chelonethida,-0.375
chemically,0.5
chemiluminescence,-0.25
chemise,-0.25
chemisorption,-0.25
chemisorptive,-0.375
chemist,0.25
chemosorption,-0.25
chemosorptive,-0.375
chemotherapy,-0.25
cheoplasty,-0.75
cherub,-0.25
cherubic,0.5
chesterfield,0.25
chesty,0.5
chevvy,-0.25
chevy,-0.25
chewy,-0.5
chi,0.25
chic,0.25
chicane,-0.25
chicanery,-0.25
chichi,0.5
chicken,0.375
chicken-breasted,-0.5
chickenhearted,0.375
chicness,0.25
chicory,-0.25
chide,-0.75
chiffonier,0.25
chigger,-0.5
chilblained,-0.5
child,0.25
childish,-0.5
childishly,0.25
childless,-0.625
childlessness,-0.375
childlike,0.875
chiliastic,-0.25
chill,-0.375
chilly,-0.3125
chimborazo,0.25
chimerical,-0.25
chimneysweep,-0.5
chimneysweeper,-0.5
china,0.5
chinchy,0.25
chine,-0.25
chintzily,0.625
chintzy,-0.25
chipper,-0.25
chiralgia,-0.25
chiromance,0.25
chirpily,0.625
chirpiness,0.5
chiseled,0.25
chitchat,0.375
chiton,-0.375
chivalrous,-0.375
chivalrously,0.5
chivaree,0.625
chivvy,-0.25
chivy,-0.25
chlorinate,-0.25
chlorosis,-0.25
chock-a-block,-0.25
choice,0.5
choiceness,0.75
choker,-0.25
cholangitis,-0.75
cholecystectomy,-0.625
cholecystitis,-0.625
choler,-0.291666667
choleric,-0.25
cholestasis,-0.375
cholinesterase,-0.375
chomp,-0.375
chondriosome,0.25
chondrodystrophy,-0.5
chondrosarcoma,-0.5
choosey,-0.625
choosy,-0.625
choppy,-0.25
chord,-0.25
chorditis,-0.25
chorioretinitis,-0.25
chorister,0.25
choroid,0.5
chou,-0.375
chowder,0.25
christening,0.375
christian,0.25
christless,-0.625
christlike,0.625
christly,0.625
chromatism,-0.25
chrome,-0.25
chromoblastomycosis,-0.5
chronic,-0.5
chronologically,0.5
chronometer,0.5
chrysomelidae,0.25
chrysopid,-0.375
chubby,0.25
chuffed,-0.25
chummy,0.375
churl,-0.25
churlish,-0.5625
churlishly,0.5
churn,-0.375
chyloderma,-0.5
ci,-0.25
cicindelidae,-0.25
ciliate,0.25
ciliated,0.25
cimmerian,0.25
cinderella,-0.5
circuitous,-0.25
circularly,0.25
circumflex,0.25
circumlocution,-0.25
circumspectly,0.5
circumstances,0.375
circumstantially,0.21875
circus,-0.5
cirrhus,0.25
cirrus,0.25
cirsium,-0.25
cissy,0.25
citrulline,-0.625
civil,0.25
civil-libertarian,0.375
civilisation,0.5
civilization,0.5
civilly,0.25
cjd,-0.375
clad,-0.375
cladode,0.25
cladophyll,0.25
claim,-0.375
claimant,0.375
clairvoyance,-0.25
clamant,-0.4375
clambake,-0.375
clammily,0.5
clamminess,-0.5
clammy,-0.25
clamorous,-0.375
clannishly,0.5
clap,-0.625
clapperclaw,-0.375
clarified,0.375
clarity,0.375
clash,-0.25
clashing,-0.375
class,0.5
class-conscious,0.5
classic,0.625
clastic,0.25
claustrophobic,-0.75
claver,0.375
claviceps,0.5
clawfoot,0.25
clean-cut,0.4375
clean-handed,0.75
clean-living,0.75
cleanable,0.625
cleanness,-0.75
cleanse,-0.75
cleansing,0.25
clear,0.277777778
clear-cut,0.4375
clear-eyed,0.5
clear-sighted,0.3125
clearcutness,0.375
cleared,0.625
clearing,-0.5
clearly,0.291666667
clearness,0.375
clearway,-0.5
cleat,0.25
cleavable,0.625
cleft,0.25
clemency,0.75
clerisy,0.375
clever,0.53125
cleverly,0.625
cleverness,0.25
cliched,-0.75
cliff-hanging,-0.625
climactic,-0.375
climbable,0.625
climber,0.5
clinically,0.375
clink,0.25
clinodactyly,-0.375
clipping,0.25
cliquishly,0.5
cloak,-0.375
cloddish,-0.375
clone,-0.375
clonus,-0.375
close-minded,-0.75
closed,-0.3125
closed-door,-0.375
closed-minded,-0.75
closely,0.5
closely-held,-0.25
closet,0.25
clothed,-0.3125
clothesless,0.25
cloud-covered,-0.625
cloudless,0.5
cloudlessness,-0.5
clowlike,0.375
clown,-0.25
clowning,0.25
clownish,0.375
cloy,0.875
cloying,-0.25
cloze,0.5
clubable,0.375
clubbable,0.375
clubbish,-0.25
clubby,-0.25
clueless,-0.5
clumsily,0.375
clumsiness,-0.291666667
clumsy,-0.21875
clunky,-0.375
cluttered,-0.625
cnicus,0.5
co-educate,0.375
coagulable,0.625
coagulase,-0.5
coarse,-0.541666667
coarse-grained,-0.625
coarseness,-0.291666667
coax,0.25
coaxingly,0.5
cobalamin,-0.375
coccidioidomycosis,-0.75
coccidiomycosis,-0.75
coccobacillus,-0.25
coccoid,0.25
cock-a-doodle-doo,-0.625
cock-a-hoop,0.625
cockamamie,-0.25
cockamamy,-0.25
cockeyed,0.375
cockiness,-0.75
cocksure,0.5
cocksureness,0.5
cockup,-0.625
coddler,0.375
codeine,-0.25
coeducate,0.375
coerce,0.25
coercive,0.25
coexistence,-0.375
cogitative,0.25
cognac,0.5
cognate,0.25
cognisable,0.625
cognisance,0.375
cognition,0.25
cognitively,0.375
cognizable,0.625
cognizance,0.375
cognoscible,0.625
coherent,0.5625
coherently,0.375
cohesive,-0.4375
